;Smiles;Output
3559;O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCCNCC1;0,1
3560;Cn1cc(C#N)cc1-c1c2c(=O)n(CC#N)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12;3,33
3561;O=C(Nc1ccccc1Cl)c1cc[nH]n1;2,58
3562;CN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1;3,5
3563;C[C@@H](NC1=CC(=O)CCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1;3,17
3564;O=c1cc(-c2ccco2)[nH]c2ccccc12;2,21
3565;Nc1nc2cc3c(cc2s1)CCN(Cc1ccccc1)CC3;2,66
3566;Cc1noc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCC(F)(F)CC2)CC1;2,1
3567;O=S(=O)(CCOCc1cccc2ccccc12)NCCCNCCc1ccc(O)c2nc(O)sc12;1,69
3568;c1ccc(-c2ccc3ccccc3n2)cc1;4
3569;N#CCNC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CC=CCC1;0,9
3570;CNS(=O)(=O)Nc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O;1,79
3571;O=S(=O)(NCCNc1ncccn1)c1cccc2cnccc12;0,61
3572;COc1ccc2nc(C)cc(-n3cc(CNC(C)=O)nn3)c2c1;1,6
3573;O=C1COc2c(CCNCCN(C(=O)CCNCCc3ccc(Cl)c(Cl)c3)C3CCCCC3)ccc(O)c2N1;2,23
3574;CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)(C)O;2,37
3575;C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(N)sc12;3,29
3576;CCCS(=O)(=O)c1ccc(C(CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)N2CCCCCC2)cc1;3,32
3577;N=C(N)c1cc2c(/C=C/c3ccc4c(c3)OCO4)cccc2s1;2,2
3578;O=C(O)C(c1ccccc1)N1CCCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)C1;2,6
3579;CCOC(=O)c1cc(O)c(-c2ccccc2)nn1;0,69
3580;c1ccc2c(c1)nnn2-c1ccncc1;1,69
3581;Cc1cccc(Cn2ccn3c(=O)cc(N4CCOCC4)nc23)c1;2,8
3582;Nc1nc(O)cc(-c2ccc(O)cc2)n1;1,05
3583;O=C(NCc1ccccc1)c1cccnc1Oc1ccccc1;3
3584;CC(C)CNc1nc(C#N)nc(N2CC(O)C2)c1N;2
3585;CN(C)C(=O)N1CCC(C(=O)NCc2cccs2)CC1;1,1
3586;Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(C(=O)N3CCOCC3)cc(N3CCOCC3)c2)n1;2,2
3587;O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(F)c(Cl)c1;3,98
3588;CCN(C(=O)Cc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1;4,1
3589;Clc1ccc(-c2c[nH]nn2)cc1;2,97
3590;COc1cc(-c2ccncc2)cc2cnc(Nc3ccc([C@@H](C)NC(C)=O)cc3)nc12;2,73
3591;CC(C)n1c(=O)n(C)c(=O)c2cn(Cc3cccc4ccccc34)cc21;3,97
3592;CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H]1C(=O)NCC(=O)N[C@@H](CCCN)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)NCC(=O)N[C@H](CO)C(=O)N[C@@H]([C@H](C)CC(=O)O)C(=O)N[C@@H](CC(=O)c2ccccc2N)C(=O)O[C@@H]1C;-0,94
3593;Cc1cnc(Nc2cc(N3CCOCC3)nc(N[C@@H](C)c3ncc(F)cn3)n2)s1;2,68
3594;Cc1cc(CN2CCN(C(C)C)CC2)cnc1-c1ccc(C(=O)Nc2ccccc2N)cc1;1,44
3595;COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12;3,27
3596;NC1(c2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CCC1;3,6
3597;O=C(O)c1ccc(-n2ncc(C(=O)NC3C4CC5CC(C4)CC3C5)c2C2CCC2)cc1;1,33
3598;N#Cc1ccc2c(c1)NC(=O)C2c1ncnc2cc(OCCCN3CCOCC3)ccc12;2,99
3599;CC(C)(C)C(=O)NCc1ccc(NC(=O)N2CCCC(O)(c3ccc(Cl)c(Cl)c3)C2)cc1;3,93
3600;CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1;3,14
3601;CCCCn1c(Cc2cc(OC)c(OC)c(OC)c2)nc2c(N)ncnc21;2,39
3602;N=C(N)c1cc2c(OCc3ccccc3)cccc2s1;1,16
3603;O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1;2,1
3604;CCCSc1nc(N[C@@H]2C[C@H]2c2ccccc2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1;3,87
3605;Cc1c(N)cccc1Cn1ccc(OCCc2cccs2)cc1=O;2,78
3606;Cc1ccc(NC(=O)c2ccnc(N3CCOCC3)c2)cc1Nc1ccnc(Cl)n1;3,1
3607;O=C(O)C[C@@H]1c2ccccc2C[C@H]1NC(=O)c1cc2cc(Cl)ccc2[nH]1;1,79
3608;COc1ccc(C(=O)NCCN2CCN(Cc3ccc(Cl)c(Cl)c3)CC2)cc1Cl;3,74
3609;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4Cl)c3)c2s1;1,85
3610;CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1;3,6
3611;Cc1cc(CNc2nccc(Nc3cc(CCc4ccccc4)[nH]n3)n2)on1;3,56
3612;NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1;1,76
3613;COc1cc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc(OC)c1;3,5
3614;Cc1cc(CNc2ncc(Br)c(Nc3cc(C4CC4)[nH]n3)n2)on1;3,43
3615;CCCCC1(CC)C(=O)NC(=O)NC1=O;1,5
3616;COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1CC(N)=O;2,64
3617;COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC;3,5
3618;COc1ccc(-c2cc(O)nc(N)n2)cc1;1,52
3619;O=C(O)c1ccc(NC(=O)c2cc(OCc3ccccc3)cc(OCc3ccccc3)c2)nc1;2,7
3620;O=C(NC1Cc2ccccc2N(CC(CO)CO)C1=O)c1cc2cc(Cl)ccc2[nH]1;3,64
3621;CO[C@@H](C(=O)N1Cc2n[nH]c(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1;2
3622;CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)N2CCN(S(C)(=O)=O)CC2)CC1;1,25
3623;Cc1ccc(S(=O)(=O)Nc2ccc(/C=C/C(=O)Nc3ccccc3N)cc2)cc1;2,82
3624;O=C(COCc1ccncc1)N1CCC(c2ccc(Cl)cc2Cl)CC1;2,63
3625;CC(C)N(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1;2,33
3626;CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12;2,83
3627;CCOc1ccc(-c2cnc3n2CCC3)cc1;2,65
3628;C[C@H](C#N)NC(=O)[C@@H]1CCCC[C@H]1C(=O)N1CCc2[nH]c3ccc(F)cc3c2C1;3,1
3629;COc1ccc2nc(C)cc(OCC(=O)NCc3ccccc3)c2c1;3,2
3630;CNc1cnc(-c2ccc(F)cc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O;1,86
3631;CC(=O)Nc1ccc2c(c1)c(-c1cc(NC3CC3)n3ncc(C#N)c3n1)cn2CCC(=O)O;-0,87
3632;CCN(C(=O)Cc1ccc(S(=O)(=O)N(C)C)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1;3,7
3633;CN1CCN(c2nc3ccccc3cc2Cn2nc(-c3ccc4nc(N)sc4c3)c3c(N)ncnc32)CC1;3,09
3634;N#Cc1ccc2cccc(O)c2n1;1,81
3635;COCCNC(=O)c1ccc(Nc2ncc3cc(-c4ccncc4OC)ccc3n2)cc1;3,14
3636;NCCCCCc1c[nH]c2ccc(F)cc12;0,6
3637;Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21;2,5
3638;COc1c(C#N)cc2ccccc2c1C(=O)N(C)C[C@@H](CCN1CCC(c2ccc(O)cc2[S+](C)[O-])CC1)c1ccc(Cl)c(Cl)c1;3,5
3639;Cn1c(=O)c2c(ncn2C)n(C)c1=O;-0,03
3640;Cn1c(C#N)ccc1-c1cc(F)c2c(c1)C(C)(C)C(=O)N2;3,21
3641;CN(C)CC(O)COc1ccc(Nc2cc(N(CCC#N)c3cc(Cl)ccc3Cl)ncn2)cc1;2,1
3642;O=C(NCC1(O)CCCCCC1)c1cc(-n2ncc(=O)[nH]c2=O)ccc1Cl;0,26
3643;COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1;3
3644;O=C(Nc1ccccc1F)N[C@H]1N=C(c2ccccc2)c2ccccc2NC1=O;4
3645;CCC[C@H](c1ccc(C(=O)O)c(Oc2cccc(Cl)c2)c1)N1CCC[C@H](n2cc(C)c(=O)[nH]c2=O)C1;0,6
3646;CN(C)C(=O)[C@H](Cc1ccccc1)NC(=O)c1cc2sccc2[nH]1;3,1
3647;Cc1cccc(Br)c1C(=O)N[C@@H](Cc1ccc(NC(=O)c2c(Cl)cccc2Cl)cc1)C(=O)O;-0,13
3648;C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc2nc(NS(C)(=O)=O)sc12;0,92
3649;Cc1nc(C)c(-c2ccc3c(c2)CC[C@]32CC[C@@H](c3nnn[nH]3)CC2)nc1C(N)=O;1,4
3650;Brc1cnc(NCc2ccccc2)nc1Nc1cc(C2CC2)[nH]n1;4,11
3651;Cc1ccc(C(=O)N2CC3CNCC(C2)O3)cc1NC(=O)CC12CC3CC(CC(C3)C1)C2;2,12
3652;C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]2(C)C=CC(=O)C=C12;2,12
3653;Cc1cnc(Nc2cc(N3CCN(C)CC3)nc(N[C@@H](C)c3ccc(F)cn3)n2)s1;2,9
3654;CN(c1ccnc(Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1)c1cccc2[nH]ncc12;3,23
3655;O=C(Nc1ccccc1F)NC1N=C(c2ccccc2)c2ccccc2NC1=O;3,8
3656;Cn1c(N)nc(CCc2ccc3cc[nH]c3c2)cc1=O;2,1
3657;Cc1[nH]c2nc(NCc3cccc(Cl)c3)nn2c(=O)c1Cc1ccccc1;3,6
3658;O=S(=O)(Nc1nc(-c2sccc2Cl)cs1)c1cc(Cl)ccc1Cl;2,11
3659;COc1cc2ncc(C(N)=O)c(Nc3ccccc3C)c2cc1OC;3,4
3660;N#C[C@]1(NC(=O)[C@@H](N)Cc2cccs2)C[C@H]1c1ccccc1;1,5
3661;COc1ccc(C)c(NC(=O)CC23CC4CC(CC(C4)C2)C3)c1;3,96
3662;Cc1cn(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O;3,04
3663;O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1;3,07
3664;C[C@@H](NC1=CC(=O)CNC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1;2,49
3665;CN1CCOc2cc(COc3ccccc3)cnc21;3,3
3666;O=C(NC[C@@H](O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]nc1C1CC1;3,15
3667;CCOc1noc2cc(OCCC3CCN(c4ccc(C)nn4)CC3)ccc12;4,23
3668;CCC(c1nc2ccsc2c(=O)n1Cc1cscn1)N(CCCN)C(=O)c1ccc(C)cc1;0,02
3669;C[C@H]1O[C@@H](n2cnc3c(N)nc(OC4CCC(F)(F)CC4)nc32)[C@H](O)[C@@H]1O;1,42
3670;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4Cl)c3)c2s1;1,63
3671;CC(C)n1c2ccccc2c2cc(NC(=O)N3CCOCC3)ccc21;3,55
3672;CC(C)Oc1ccc(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccc(C(F)(F)F)cc2)CC1;3,33
3673;CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(Cc2ccccc2)C1)C1CCCCC1;2,01
3674;Cc1c(Cl)cccc1S(=O)(=O)Nc1nc(CC(=O)N2CCN(C)CC2)cs1;0,57
3675;CCOC(=O)c1cnc2c(N)cccc2c1O;0,9
3676;Cc1ccc(CO)cc1N(C)c1ccnc(Nc2cc(N3CCCOCC3)cc(N3CCOCC3)c2)n1;3,3
3677;N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O;-1,08
3678;NS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1;2,7
3679;COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCC(=O)O;-0,87
3680;Cc1cc(CN2Cc3cccnc3CC2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O;1,15
3681;c1cncc(-c2ccc(-c3nnc(C4CN5CCC4CC5)o3)o2)c1;1,2
3682;N#CC1(NC(=O)[C@@H]2CCCC[C@H]2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1;3,5
3683;Nc1cc2n[nH]c(=O)n2c2cc(-c3ccsc3)ccc12;3,18
3684;CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1;3,31
3685;Cc1ncc(-c2nc(Nc3ccc(C(N)=O)c(F)c3)ncc2F)n1C(C)C;3,14
3686;C=CCNC(=O)c1cc([N+](=O)[O-])cc2c(=O)[nH]c(Nc3ccc(Cl)c(Cl)c3)nc12;2,7
3687;c1ccc(-c2cn3ccccc3n2)cc1;2,9
3688;COC[C@H](O)Cn1c(=O)cnn(-c2ccc(Cl)c(C(=O)NCC3(O)CCCCCC3)c2)c1=O;1,46
3689;O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cnc(Cl)nc1C(F)(F)F;1,8
3690;CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21;1,55
3691;NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2)c1;1,55
3692;O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12;4,13
3693;O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1;2,83
3694;COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC;3,4
3695;CCN1CCN(Cc2cnc(-c3ccc(C(=O)Nc4ccccc4N)cc3)c(C)c2)CC1;1,2
3696;CCC(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1;1,61
3697;CCOC(=O)Cc1csc(NS(=O)(=O)c2ccc(Cl)cc2)n1;1,32
3698;Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2;2,28
3699;Cc1cc2nc(NC(=N)N)nc(C)c2cc1C;0,7
3700;CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CC(C)C)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O;1,82
3701;Cc1nc(C)c(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)s1;2
3702;COc1ccc(-c2nc3n(c2Br)CCC3)cc1;3,3
3703;N#Cc1ccc(C[C@@H](C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1;2,17
3704;CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1;2,11
3705;Cn1c(C#N)ccc1-c1ccc2c(c1)C(C)(C)OC(=O)N2;2,85
3706;CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@H](CN1CCCC1)c1ccccc1;3,42
3707;Cn1c2ccccc2c2cc(NC(=O)CCc3ccncc3)ccc21;3,8
3708;O=c1cc(-c2cccnc2)[nH]c2cc(C(O)c3ccccc3)ccc12;2,27
3709;Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O;0,94
3710;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCc4ccccc4F)c3)c2s1;0,69
3711;Cn1c(N)nc(CCc2cccc(-c3cccnc3)c2)cc1=O;2,5
3712;NS(=O)(=O)c1cccc(Nc2nccc(Nc3c(Cl)ccc4c3OCO4)n2)c1;2,97
3713;CC(=O)NC[C@H]1CN(c2ccc(N3Cc4ccncc4C3)c(F)c2)C(=O)O1;3,02
3714;Cc1[nH]c2nc(NCc3cccc(Br)c3)nn2c(=O)c1Cc1ccccc1;3,68
3715;Cc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1;3,2
3716;O=C1CCOc2nc(OCc3ccccc3)ccc21;3,1
3717;COc1ccc(OC)c(-c2c(F)ccc3c(N)c(C(=O)NC4CC4)nnc23)c1;3,47
3718;CC(C)N1CCO[C@@H](CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1;2,77
3719;CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2cccc(OC)c2)C1)C(C)(C)C;1,47
3720;Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)c(F)c3)n2)n1C(C)C;2,74
3721;O=C(O)[C@H](Cc1ccc(Cl)cc1)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1;2,86
3722;Cc1cc(C)nc(N)c1;0,85
3723;C[C@@H]1COCCN1c1cc(C2(S(C)(=O)=O)CC2)nc(-c2cccc3[nH]ccc23)n1;2,7
3724;Fc1cccc(CN2CCN(c3ccc4nnc(C(F)(F)F)n4n3)CC2)c1F;3,6
3725;CCCCCCCN(CCc1ccc(OC(C)(C)C(=O)O)cc1)C(=O)Nc1ccc(F)cc1F;1,93
3726;COc1ccc([C@]2(O)CC[C@H](N3CC[C@@H](NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cn1;1,72
3727;NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1;2,4
3728;CN(C)CCNc1cc(-c2ccccc2)nc2cc(-c3ccc(F)cc3)nn12;4,5
3729;O=S(=O)(Nc1cccnc1)c1ccc2c(c1)OCCO2;1,34
3730;CNCCC(Oc1ccccc1OC)c1ccccc1;0,22
3731;OC[C@H]1C[C@@H](n2nnc3c(N[C@@H]4C[C@H]4c4ccccc4)nc(SCCC(F)(F)F)nc32)[C@H](O)[C@@H]1O;4,06
3732;CC(=O)NCc1ccc(CN2CCN(c3ccc(F)cc3F)CC2)cc1;2,5
3733;O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCC1;2,52
3734;O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(N2CCNCC2)ccc1Cl;1,77
3735;O=C(Nc1ccc(N2CCOCC2)cn1)c1nnc(Nc2ccccc2F)o1;2,4
3736;CN(C)CCC=C1c2ccccc2COc2ccccc21;2,15
3737;CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1;3,63
3738;NCC(O)(c1ccccc1)c1ccccc1;0,9
3739;O=C1CCC(=O)N1C(CCc1ccncc1)COc1ccc(-c2cccc([N+](=O)[O-])c2)cc1;3,88
3740;Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1;3,6
3741;Cc1cc(N)c2cc(NC(=O)CC(=O)Nc3ccc4nc(C)cc(N)c4c3)ccc2n1;1,35
3742;C=C(C)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1;3,57
3743;Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1;2,64
3744;O=C(Nc1ccc(Cl)nc1)c1ccc(F)c(F)c1;3,31
3745;CCN(CC)S(=O)(=O)c1ccc(NC(=O)[C@@](C)(O)C(F)(F)F)c(Cl)c1;3,66
3746;COc1cc(F)ccc1-c1cncc(C2CCCN2)c1;1,1
3747;COc1ccc(Nc2ccccc2C(=O)O)cc1;1,2
3748;CN(C)CCCC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1;1,4
3749;Cc1cnc2nc(SCc3cccc(F)c3F)nc(N[C@H](C)CO)c2n1;3,5
3750;COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1;3,78
3751;C[C@H](Nc1nc(NC[C@@H](O)CO)c(Cl)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cc1;3,39
3752;CCCSc1c(C(=O)NC2CCCCC2)cnn1[C@H]1CC[C@H](C(=O)O)CC1;1,03
3753;c1cnc2cccnc2c1;0,89
3754;N#Cc1c(-c2ccc(-c3ccccc3CN3CCOCC3)cc2)nc2ccncc2c1O;2
3755;CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1;0,7
3756;O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1;2,68
3757;Nc1nc2ccc(OC(F)(F)F)cc2s1;3,34
3758;Cc1ccc(Sc2ccccc2CN(C)C)c(N)c1;2,6
3759;Cc1cc(CN2CCc3ccccc3C2C(=O)Nc2ccc(Cl)cc2Cl)ccc1OCC(=O)O;2,63
3760;CN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(Cc2ccc(C(F)(F)F)cc2)CC1;2,5
3761;O=C(c1csc2c1CCCC2)N1CCCCC1;3,2
3762;O=c1[nH]c(S)nc2[nH]cnc12;-1,48
3763;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O;2,5
3764;N#Cc1cccc(-c2nc(-c3ccccn3)no2)c1;2,2
3765;C=CC12CCN(CC1)C(C(O)c1ccnc3ccc(OC)cc13)C2;2,08
3766;Cn1cc(-c2cccc(C[C@H](NC(=O)c3cc(C(C)(C)C)nn3C)C(=O)NCC#N)c2)cn1;2,6
3767;O=C1N=C(O)NC1(c1ccccc1)c1ccccc1;2,41
3768;C[C@H](Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ccc(F)cn1;3,14
3769;CCC[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1;2,27
3770;COc1ccc2ncc(=O)n(CCN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1;0,93
3771;CCN(CC)C(=O)c1ccc(C(c2cccc3cccnc23)N2CCNCC2)cc1;0,7
3772;Cc1c2c(=O)n(-c3ccccc3Cl)[nH]c2cc(=O)n1Cc1ccccn1;0,2
3773;COc1ccc2nnc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1;-0,65
3774;Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1;2,68
3775;O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1;3,2
3776;CCN(CC)CCCNCc1cc(Cl)c2cccnc2c1O;0,72
3777;O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccn4)cc3)c2s1;-0,25
3778;Clc1ccc2c(c1Nc1ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c13)OCO2;2,6
3779;CCn1cc(C(=O)O)c(=O)c2ccc(C)nc21;-0,1
3780;CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1;4,3
3781;CSc1ncccc1C(=O)NCC1CCCCC1;2,93
3782;Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1;3,5
3783;COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1;2,93
3784;COc1ccc(-c2cc(N)n3ncc(C#N)c3n2)cc1;2,42
3785;CN(C)CCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4ccccn34)n2)cc1;2,7
3786;COCCCCC(=NOCCN)c1ccc(C(F)(F)F)cc1;1,55
3787;CNC1=Nc2ncccc2C(c2ccccc2)=NC1c1cccs1;2,68
3788;CCn1c2nc(=O)n(C)c(=O)c-2cc2ccccc21;1,1
3789;Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1C(=O)Nc1cccnc1;3,01
3790;NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cn1;1,51
3791;CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2;3,6
3792;CCCN1CCC(Oc2nccc(Nc3cc(NC(=O)c4cccc(N5CCOCC5)c4)ccc3C)n2)CC1;2,6
3793;COc1cc(N2CCN(C(C)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3cc(C)ccn23)n1;3,3
3794;COc1cnc(-c2ccccn2)nc1N1CCOCC1;1,52
3795;C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cn2)cn1;3
3796;Nc1nccc(-c2cc3c([nH]2)[C@@H](CCF)CNC3=O)n1;0,51
3797;COc1ccc(-c2nc3c(NCC4CCNCC4)c(Br)cnc3[nH]2)cc1;1,36
3798;CCCSc1nc(Oc2ccc(CC(=O)O)cc2)ccc1C(=O)NC1CCCCC1;1,79
3799;O=C(Nc1ccc(N2CCOCC2)cc1)c1nnc(Nc2ccccc2)o1;3,15
3800;CNC(=O)c1[nH]cnc1C(=O)Nc1ccc(OC)cc1;2,2
3801;Cc1ccc(C(=O)NC2CCN(c3cc(C(N)=O)cc(Cl)n3)CC2)[nH]1;2,64
3802;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-];3,29
3803;O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CCCO2)CC1;0,9
3804;N#Cc1ccccc1COc1cc(OCCCN2CCCC2)ccc1C(=O)Nc1ccccc1;2,66
3805;COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1;3
3806;Cc1ccc(NC(=O)c2ccoc2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O;2,43
3807;COc1cccc(C(=O)Nc2ccc(C)c(-n3cnc4ccc(N5CCN(C)CC5)cc4c3=O)c2)c1;3,08
3808;COc1ccc(CNC(=O)c2ccc(Oc3ccc(C#C[C@]4(O)CN5CCC4CC5)cc3)cc2)nc1;3,1
